¿A qué movimiento artístico pertenece Rosalía de Castro?,Arte y Literatura,Modernismo,#Romanticismo,Realismo,Vanguardias
¿Quién pintó 'Las Meninas'?,Arte y Literatura,Van Gogh,Goya,#Velázquez,Monet
¿A qué estilo artístico pertenece la 'Dama de Elche'?,Arte y Literatura,Arte megalítico,Arte rupestre,Arte contemporáneo,#Arte ibérico
¿Cuál era el nombre de la protagonista 'El maravilloso Mago de Oz'?,Arte y Literatura,Em,#Dorothy,Agatha,Alicia
¿Quién se dice que inventó la fábula?,Arte y Literatura,Platón,Eurípides,Sócrates,#Esopo
¿A dónde iba Caperucita?,Arte y Literatura,A ver al lobo,A su casa,#A ver a su abuelita,A ver a su abuelito
¿Quién pintó 'Galatea de las esferas'?,Arte y Literatura,William Turner,Monet,#Salvador Dalí,Goya
¿Dónde comenzó y terminó 'La vuelta al mundo en ochenta días'?,Arte y Literatura,Berlín,Ámsterdam,Nueva York,#Londres
¿Quién pintó 'La miel es más dulce que la sangre'?,Arte y Literatura,Tomasso Masaccio,Monet,#Salvador Dalí,Picasso
¿Miguel Hernández le dedicó sus Nanas a una...,Arte y Literatura,Niña,Sopa,#Cebolla,Patata
¿Quién pintó 'El teatro de máscaras'?,Arte y Literatura,#James Ensor,Jacques-Louis David,El Bosco,Pieter Brueghel
¿De quién es el poema 'Los Olivos'?,Arte y Literatura,Lorca,Bécquer,#Antonio Machado,Alberti
¿Cómo se llama un objeto de exposición en el museo?,Arte y Literatura,Objeto directo,#Objeto expuesto,Objeto manifestado,Objeto museal
¿Quién escribió 'Coplas por la muerte de su padre'?,Arte y Literatura,Juan de Mena,#Jorge Manrique,Boccaccio,Antonio de Nebrija
¿Quién escribió la novela 'La Galatea'?,Arte y Literatura,#Cervantes,Shakespeare,Unamuno,Anónimo
¿Quién es el autor de "Humillados y Ofendidos?",Arte y Literatura,Anton Chejov,Franz Kafka,Leon Tolstoi,#Fiódor Dostoyevski
¿Quién pinto 'La Gioconda'?,Arte y Literatura,#Leonardo Da Vinci,Miguel Ángel,Rafael,Tiziano
¿Cómo despertó el principe a la Bella Durmiente?,Arte y Literatura,Tocando las palmas,Acariciándola,#Besándola,Gritándole
¿De qué material era el escarabajo del cuento de Edgard Allan Poe?,Arte y Literatura,#Oro,Papel,Plata,Cristal
¿De qué época artística es el pintor Bartolomé Esteban Murillo?,Arte y Literatura,Románico,#Barroco,Romántico,Gótico
¿Quién escribió la obra "Trabajo asalariado y capital"?,Arte y Literatura,Friedrich,#Karl Marx,Antonio Gramsci,Mao Tse Tung
¿Cómo se denomina a la poesía popular creada durante la Edad Media por los juglares?,Arte y Literatura,Mester de clerecía,Cantar de gesta,#Mester de juglaría,Juglariense
¿Tira la piedra...?,Arte y Literatura,#Y esconde la mano,Y pega duro,Y recoge otra,Y busca la piedra
¿Qué poeta escribió 'Mi bufón'?,Arte y Literatura,Gustavo Adolfo Bécquer,#Antonio Machado,Rafael Alberti,Lope de Vega
¿Con quién pasó más hambre el Lazarillo de Tormes?,Arte y Literatura,#El clérigo,El ciego,El escudero,El alguacil
¿Como es Obélix?,Arte y Literatura,Tonto,#Gordo,Alto,Bajo
¿Quién fue uno de los escritores más destacados de la época del romanticismo?,Arte y Literatura,#Adolfo Becquer,Picasso,Le vaire,Samuel Beckett
¿Quién 'El triunfo de David'?,Arte y Literatura,#Nicolas Poussin,Lothar Wolleh,August Macke,Pierre Auguste Renoir
Es Mejor Morir de Pie...,Arte y Literatura,#Que Vivir de Rodillas,Que Continuar Esperando,Que Seguir a la Espera,Que Seguirle Rogando
¿Cuál de los siguientes instrumentos no es de viento metal?,Arte y Literatura,Trompeta,Trompa,#Flauta travesera,Tuba
Se queda más solo que...,Arte y Literatura,el tonto del pueblo,el patito feo,#la una,un payaso en un funeral
¿Cuál de estos cuentos fue escrito por Julio Cortázar?,Arte y Literatura,El Hombre Anciano,El Visitante,Los Días del Venado,#Casa Tomada
¿Cómo se llama la estrofa de cinco versos de arte menor?,Arte y Literatura,#Quintilla,Quinteto,Silva,Cinqueto
¿Quién fue el arquitecto creador de la catedral de Brasilia?,Arte y Literatura,Louis Khan,#Oscar Niemeyer,Le Corbusier,Mies Van Der Rohe
¿Cuál de estos es uno de los temas centrales de la obra "Otelo"?,Arte y Literatura,Venganza,Patriotismo,#Celos,La imaginación
¿En qué año apareció por primera vez el personaje Astérix?,Arte y Literatura,#1959,1961,1965,1969
¿Quién escribió el ensayo feminista 'El segundo sexo'?,Arte y Literatura,Simone Weil,Jean-Paul Sartre,Julia Kristeva,#Simone de Beauvoir
¿Qué plantas pintaba Monet?,Arte y Literatura,Girasoles,#Nenúfares,Pinos,Margaritas
¿Cómo se llama el escudero de Don Quijote?,Arte y Literatura,#Sancho Panza,Pancho Villa,Rocinante,El Cid
Harry Potter fue escrita por...,Arte y Literatura,Mary Higgins,Ildefonso Falcones,Iris Grender,#JK Rowling
¿Qué es 'El País'?,Arte y Literatura,Libro,Película,#Periódico,Revista
¿Cuál es el nombre de Picasso?,Arte y Literatura,#Pablo,Pedro,Paco,Paulus
¿Dónde nació Clarín?,Arte y Literatura,Madrid,#Zamora,Sevilla,Barcelona
¿Cuál es el nombre del primer gran poema épico de la literatura inglesa?,Arte y Literatura,Humpty Dumpty,#Beowulf,Robin Hood,Peter Pan
¿En qué isla vivía Otelo?,Arte y Literatura,Australia,Sicilia,#Creta,Malta
¿Quién pintó 'Mujer mirando por la ventana'?,Arte y Literatura,Pablo Picasso,Francisco,Murillo,#Salvador Dalí
¿Quién escribió 'Azazel'?,Arte y Literatura,Shakespeare,Tolkien,Julio Verne,#Isaac Asimov
¿De que tipo de arte es la escultura Apolo de Belvedere?,Arte y Literatura,Arte Turco,Arte Romano,Arte Fenicio,#Arte Griego
¿Cuál es la ciudad europea sede del prestigioso Teatro Negro?,Arte y Literatura,#Praga,Viena,París,Londres
¿Cuál es el siglo más importante para el arte barroco en España?,Arte y Literatura,XI,XV,#XVII,XXI
¿Cómo se denominan las primeras novelas andaluzas?,Arte y Literatura,Iniciales,Arabescas,Picarescas,#Moriscas
¿Cuál es el nombre dado a la epopeya escrita en la Edad Media?,Arte y Literatura,Juglar,#Cantar de gesta,Mio Cid,Heroicidad
¿De qué color es el Caballo de Santiago?,Arte y Literatura,Verde,Azul,#Blanco,Plata
Más vale tarde...,Arte y Literatura,que siempre,que pronto,#que nunca,que ayer
¿Cuál es el nombre del conde de Montecristo?,Arte y Literatura,Albert de Morcef,#Edmon Dantès,Edouard de Villefort,Felipe Montecristo
¿De qué nacionalidad era Leonardo Da Vinci?,Arte y Literatura,Romanense,Ucraniano,Parisino,#Italiano
¿Quién es el autor de "Las Cuatro Estaciones"?,Arte y Literatura,Giuseppe Verdi,Ludwing van Beethoven,Wolfgang Amadeus Mozart,#Antonio Vivaldi
¿Quién es el autor de "Las aventuras de Alicia en el País de las Maravillas?,Arte y Literatura,Michael Ende,#Lewis Carroll,Roswitha Quadflieg,Michael Verlag
¿Quién escribió 'Mujercitas'?,Arte y Literatura,Charlotte Brontë,Emily Brontë,Jane Austen,#Louisa May Alcott
¿En qué ciudad nació el pintor y escultor Joan Mir?,Arte y Literatura,#Barcelona,Girona,Palma de Mallorca,Tarragona
¿Quién escribió la novela "100 años de Soledad"?,Arte y Literatura,Miguel de Cervantes,Paulo Coelho,Rómulo Gallegos,#Gabriel García Márquez
¿De qué estaba hecha la casa que se encontraron Hansel y Gretel?,Arte y Literatura,#Chocolate,Paja,Ladrillos,Madera
¿De qué muere Jean Valjean en la novela 'Los Miserables'?,Arte y Literatura,#De viejo,Asesinado,De una enfermedad,Suicidio
¿Quién era la diosa de la sabiduría en la mitología griega?,Arte y Literatura,Diana,#Atenea,Dafne,Ninguna de las tres
¿Quién escribió "Dos años de vacaciones"?,Arte y Literatura,Alejandro Dumas,#Julio Verne,Mark Twain,Charles Dickens
Gabriel García Márquez se caracteriza por narrar en un mundo:,Arte y Literatura,Fantástico,Maravilloso,#Real Maravilloso,Real
¿Cuál era el nombre del capitán que intentó dar caza a Moby Dick?,Arte y Literatura,#Ahab,Agap,Abad,Tabad
¿Cuál era la 'Ciudad de las Siete Puertas de Homero'?,Arte y Literatura,Tristán,Atenas,Tanelorn,#Tebas
¿Qué obra está realizada en soporte de cartón?,Arte y Literatura,Los Girasoles de Van Gogh,El Guernica de Picasso,#El Grito de Munch,El Beso de Klee
¿Quién pintó el cueadro La Persistencia de la Memoria?,Arte y Literatura,Picasso,#Dalí,Miró,Van Gogh
¿En qué ciudad se encuentra el David de Miguel Ángel?,Arte y Literatura,Paris,Venecia,#Florencia,Barcelona
¿Quién dijo la frase "no soy lo suficientemento joven como para saberlo todo"?,Arte y Literatura,El maestro Yoda,#Oscar Wilde,J.K Rowiling,El dr. Watson
¿De qué género es la obra 'Luces de Bohemia'?,Arte y Literatura,Narrativa,Poesía,Didáctica,#Teatro
¿Quién escribió Oliver Twist?,Arte y Literatura,Elizabeth Cleghorn,Edward Bulwer-Lytton,William Wilkie,#Charles Dickens
¿Dónde nació el pintor Alejandro Obregón?,Arte y Literatura,#España,México,Colombia,Ecuador
¿Quién de estos artistas pintó "Los relojes derretidos"?,Arte y Literatura,Velázquez,#Dalí,Quino,Botero
¿Qué obra NO pertenece a Shakespeare?,Arte y Literatura,Otelo,El rey Lear,#La Divina Comedia,Hamlet
¿Quién escribió "Crítica de la razón pura"?,Arte y Literatura,Karl Marx,Frederick Engels,#Inmanuel Kant,Mikhail Bakunin
¿Qué nombre genérico recibe una estatua en la que se representa a una persona sentada?,Arte y Literatura,Orante,#Sedente,Yacente,Ecuestre
El anadaluz es un dialecto del...,Arte y Literatura,#Castellano,Latín,Canario,Vasco
¿En qué país nació Jorge Luis Borges?,Arte y Literatura,Uruguay,Venezuela,#Argentina,Chile
¿A partir de cuántas sílabas se considera verso de arte mayor?,Arte y Literatura,25,8,#9,5
¿Quién escribió "El Conde de Montecristo"?,Arte y Literatura,Julio Verne,Mary Shelley,#Alexandre Dumas,Charles Dickens
¿Qué era lo primero que iba a comprar la Lechera con el dinero que obtuviera de la leche?,Arte y Literatura,Una vaca,Gallinas,#Huevos,Pan
El que a buen árbol se arrima...,Arte y Literatura,el dinero no le timan,#buena sombra le cobija,antes llega a la cima,buena fruta recoge
¿Quién escribió 'El Diario de Ana Frank'?,Arte y Literatura,#Ana Frank,La madre de Ana Frank,El padre de Ana Frank,La hermana de Ana Frank
¿Qué técnica utiliza Goya en 'Los desastres de la Guerra'?,Arte y Literatura,#Aguafuerte,Carbón,Óleo,Pastel
¿En qué museo se encuentra 'El jardín de las delicias'?,Arte y Literatura,Museos Vaticanos,El Louvre,Galería Uffizi,#El Prado
¿Cuántos 'gritos' pintó Munch?,Arte y Literatura,Uno,Dos,Tres,#Cuatro
¿De qué novela de Jane Austen es protagonista el personaje de Elizabeth Bennet?,Arte y Literatura,Sentido y Sensibilidad,Emma,Persuasión,#Orgullo y Prejuicio
¿A qué movimiento artístico perteneció el pintor francés Eugène Delacroix?,Arte y Literatura,Impresionismo,#Romanticismo,Manierismo,Cubismo
¿Qué estaba demasiado verde para la zorra de la fábula de La Fontaine?,Arte y Literatura,Gallinas,Manzanas,Tomates,#Uvas
¿Cuál fue el primer filósofo del que se tiene alguna noticia?,Arte y Literatura,Aristóteles,#Tales de Mileto,Anaxágoras,Pitágoras
¿Cuál es la obra fundamental de Kant?,Arte y Literatura,Metatrón,Decálogo,Así habló Zaratustra,#Crítica de la razón pura
¿Qué perdió el soldadito de plomo?,Arte y Literatura,Un brazo,La sonrisa,#Una pierna,Una mano
¿Cómo se llamaba el padre de Hilde MØller Knag en "el mundo de Sofía"?,Arte y Literatura,Alberto Knox,#Albert Knag,Jostein Gaarder,Albert MØller
¿De qué nacionalidad es el pintor Gustav Klimt?,Arte y Literatura,Alemán,Español,Holandés,#Austriaco
¿Quién escribió "Orgullo y Prejuicio"?,Arte y Literatura,Paul Celan,Honoré de Balzac,#Jane Austen,Albert Camus
¿Quién es el autor de "Mazurca para dos muertos"?,Arte y Literatura,Miguel de Cervantes,#Camilo José Cela,Benito Pérez Galdós,Vicente Blasco Ibáñez
¿Cómo se señalan las rimas en los versos de arte mayor?,Arte y Literatura,Dibujos,Números,Minúsculas,#Mayúsculas
¿A qué corriente pertenece Garcilaso de la Vega?,Arte y Literatura,Naturalismo,#Renacimiento,Humanismo,Romanticismo
¿En qué ciudad se encuentra el museo Guggenheim?,Arte y Literatura,Barcelona,Madrid,#Bilbao,Sevilla
¿De qué país es la caricatura "Condorito"?,Arte y Literatura,Perú,México,#Chile,Bolivia
¿Quién pintó 'La muerte de Lucrecia'?,Arte y Literatura,Diego Velázquez,Francisco de Goya,Murillo,#Eduardo Rosales
¿Cuál de los siguientes libros fue escrito por Stephen King?,Arte y Literatura,La llamada de Cthulhu,#Insomnia,Cuando los niños lloran,Robots e Imperio
¿De quién es la obra "El Alcalde de Zalamea" representada por los vecinos de la localidad pacense de Zalamea de la Serena"?,Arte y Literatura,Gabriel García Márquez,Pablo Neruda,#Calderón de la Barca,Antonio Machado
¿En qué novela el protagonista es un asesino en serie con un sentido del olfato increíblemente desarrollado?,Arte y Literatura,Los hombres que no amaban a las mujeres,American Psycho,#El Perfume,Ninguna es correcta
¿En qué país nació el escritor Jorge Luís Borges?,Arte y Literatura,España,#Argentina,Uruguay,Chile
¿Qué afición artistica tenía Hitler?,Arte y Literatura,#Pintura,Canto,Música,Actuación
¿Cuál es el baile popular de Aragón?,Arte y Literatura,Sardana,#Jota,Flamenco,Reggaeton
Perro que ladra...,Arte y Literatura,Juega,Muerde,#No muerde,No juega
¿Qué canción le dedicó Bob Marley a Rita Marley?,Arte y Literatura,Gonna get you,#Milkshake & potato chips,Cry to me,Satisfy my soul
¿Quién es el autor de Rimas y Leyendas?,Arte y Literatura,Federico García Lorca,Antonio Machado,#Gustavo Adolfo Bécquer,Rafael Alberti
¿Cuál es el autor del libro "Ines del alma mía"?,Arte y Literatura,Gabriel García Márquez,Isabel de la Cruz,Ines del Valle,#Isabel Allende
¿Cuál es el estilo de la catedral de Burgos?,Arte y Literatura,Barroco,#Gótico,Románico,Árabe
¿En qué año se suicidó Van Gogh?,Arte y Literatura,#1890,1914,1912,1902
¿A qué se dedicaban los siete enanitos?,Arte y Literatura,Eran carpinteros,#Eran mineros,Eran albañiles,Eran agricultores
¿Qué autor utilizó en uno de sus poemas el verso de Bécquer "donde habite el olvido allí estará mi tumba"?,Arte y Literatura,#Neruda,Machado,Zorrilla,Calderón
¿Quién escribió "El cuervo"?,Arte y Literatura,Stephen King,#Edgar Allan Poe,Shakespeare,H.P. Lovecraft
¿Cuál es la tesitura más alta de voz masculina?,Arte y Literatura,Tenor,Barítono,Soprano,#Contratenor
¿Dónde estudió Antoni Gaudí?,Arte y Literatura,Madrid,#Barcelona,Salamanca,Reus
¿Cuál de estas obras de Gabriel García Márquez ha sido llevada al cine?,Arte y Literatura,#Todas las anteriores,El amor en los tiempos del cólera,Crónica de unamuerte anunciada,El coronel no tiene quién le escriba
¿Cuál de éstas es obra de García Lorca?,Arte y Literatura,La señora de Trevélez,#El maleficio de la mariposa,Sangre gorda,Luces de bohemia
¿Cuál de estos artistas se destacó por su estilo impresionista?,Arte y Literatura,#Monet,Gris,Picasso,Da Vinci
¿Quién escribió la novela "Contagio"?,Arte y Literatura,#Robin Cook,Stephen King,Carmen Posadas,Ninguno de ellos
¿Qué importante pieza de arte fue robada y guardada debajo de una cama hasta que se devolvió al Museo Louvre?,Arte y Literatura,#Mona Lisa,Nacimiento de Venus,El reloj de noche,Niña con una perla
¿A qué ciudad vasca dedicó un cuadro Pablo Picasso?,Arte y Literatura,#Guernica,Vitoria,San Sebastián,Bilbao
¿Cuál es el baile típico de Galicia?,Arte y Literatura,#Muiñeira,Flamenco,Chotis,Jota
¿Dónde se encontrabra el cuadro "El Grito"?,Arte y Literatura,#Francia,Italia,España,África
Más vale pájaro en mano...,Arte y Literatura,#que cien volando,que mil volando,que muera volando,que cien cayendo
¿Cuál de las siguientes obras no pertenece a Edgar Allan Poe?,Arte y Literatura,#El monte de las ánimas,La máscara de la muerte roja,El pozo y el péndulo,Berenice
¿Quién es el autor de la obra: Viaje al centro de la Tierra?,Arte y Literatura,#Julio Verne,Federico García Lorca,Camilo José Cela,Pérez Reverte
¿Cuál es la técnica usada en dibujo a base de carboncillo?,Arte y Literatura,#Mancha,Negrita,Plumilla,Línea
¿Quién es al autor de "La guerra del fin del mundo"?,Arte y Literatura,#Mario Vargas Llosa,Gabriel García Márquez,Mario Mendoza,Julio Cortázar
¿Cuántas cuerdas suele tener un bajo eléctrico?,Arte y Literatura,#Cuatro,Cinco,Dos,Seis
¿Cuál de las siguientes obras fue escrita por Wolfgang Amadeus Mozart?,Arte y Literatura,#Réquiem,La pasión de San Mateo,Las cuatro estaciones,La eroica
¿Quién es Laura Gallego García?,Arte y Literatura,#Una escritora,Una política,Una guionista,Una directora de cine
¿Qué tenía Salvador Dalí de característico?,Arte y Literatura,#El bigote,Los ojos,Los dientes,La barba
¿Qué libro de Gabriel García Márquez es considerado una de las obras más famosas de la literatura mundial?,Arte y Literatura,#Cien años de soledad,Las sombras de América,Crónicas de una Muerte Anunciada,El Alquimista
¿Cuál de estos poemas escribió Mario Benedetti?,Arte y Literatura,Tácticas y estrategias,Bienvenida,Avicultura,#Todas las anteriores
¿Cuál de ellos es un adverbio de lugar?,Arte y Literatura,#Ahí,Hay,Ay,Hai
¿Quién pintó la obra mundialmente conocida con el nombre de "Mona Lisa" o "Gioconda"?,Arte y Literatura,#Leonardo Da Vinci,Eva Irinova,Van Gogh,Goya
¿Quién pintó "La Anunciación"?,Arte y Literatura,#Jan de Beer,San Anselmo,Francisco de Goya,Velázquez
¿Quién escribió "Platero y yo"?,Arte y Literatura,#Juan Ramón Jiménez,Anónimo,Pablo Neruda,Joana Raspall
¿Qué parte del cuerpo se cortó Vicent Van Gogh?,Arte y Literatura,#Oreja,Pie,Nariz,Lengua
¿Cómo se llama al conjunto de 5 líneas y 4 espacios que se usa para componer música?,Arte y Literatura,#Pentagrama,Anagrama,Compograma,Todas son correctas
¿Qué instrumento tocaba Zeta Bosio en Soda Stereo?,Arte y Literatura,#Bajo,Batería,Guitarra,Teclados
¿Qué nota musical hay entre re y fa?,Arte y Literatura,#Mi,La,Do,Si
¿Quién escribió La Divina Comedia?,Arte y Literatura,#Dante Alighieri,Molière,Juan Boscán Almogávar,Francesco Petrarca
¿Cuál de las siguientes pertenece a las 7 maravillas del mundo antiguo?,Arte y Literatura,#Todas son correctas,El coloso de Rodas,El mausoleo de Alicarnaso,Jardines colgantes de Babilonia
¿Quién pintó "La Sagrada Familia del Cordero"?,Arte y Literatura,#Rafael Sanzio,Velázquez,Giorgine,Paul Klee
¿Cuántos dedos tiene por lo general una caricatura?,Arte y Literatura,#Cuatro,Cinco,Ninguno,Tres
¿Cuál compositor de música clásica era zurdo?,Arte y Literatura,#Beethoven,Mozart,Bach,Vivaldi
¿Con qué cualidad describirías a Tom Sawyer?,Arte y Literatura,#Travieso,Tímido,Sensible,Dormilón
¿Quién escribió "Romancero Gitano"?,Arte y Literatura,#Federico García Lorca,Gabriel García Márquez,Denis Diderot,Charles Dickens
¿Cuál de estos pintores hace pinturas con forma geométricas?,Arte y Literatura,#Picasso,Monet,Salvador Dalí,Frida Khalo
¿Cuál es la obra cumbre en la literatura española escrita por Fernando de Rojas?,Arte y Literatura,#La Celestina,Lazarillo de Tormes,El Quijote,La vida es un sueño
¿Quién escribió "El Ejército Negro"?,Arte y Literatura,#Santiago García-Clairac,Paulo Coelho,Teodora Cuesta,Jacinto Benavente
¿Cuál de las siguientes obras fue escrita por Gabriel García Márquez?,Arte y Literatura,#El coronel no tiene quién le escriba,El laberinto de la soledad,Pedro Páramo,El periquillo sarniento
¿Quién escribió la novela "El Código Da Vinci"?,Arte y Literatura,#Dan Brown,J.R.R. Tolkien,Ken Follet,Lewis Prelude
¿Cuál de las siguientes palabras es esdrújula?,Arte y Literatura,#Metálico,Esternocleidomastoideo,Clariviente,Nalgas
¿Cómo se llama el padre que devora a su hijo en una obra de Francisco de Goya?,Arte y Literatura,#Saturno,Urano,Tierra,Júpiter
¿Cuántos anillos fueron creados por Sauron para losSeñores Enanos en el Señor de los Anillos?,Arte y Literatura,#7,3,9,1
¿Qué usamos para diluir los colores de las acuarelas?,Arte y Literatura,#Agua,Cemento,Sol,Hoja
¿Cuál es la famosa cueva que se narra el Quijote?,Arte y Literatura,#Montesinos,Altamira,Del Águila,Del Soplao
¿Qué tenedencia musical es la que más incursiona en Jamaica?,Arte y Literatura,#Reggae,Pop,Rock,Ska
¿Según el cuento de "el principito" cuál fue el séptimo planeta que visitó?,Arte y Literatura,#El planeta tierra,El planeta del farolero,El planeta del borracho,El planeta del Rey
¿Qué personaje femenino protagoniza el libro de Dan Brown "La Conspiración"?,Arte y Literatura,#Rachel Sexton,Nora Mangor,Gabriel Ashe,Majorie Tench
¿Qué ruta se hace en honor al poeta Miguel Hernández?,Arte y Literatura,#La senda del poeta,La luz de las imágenes,La senda de las poesías,El camino de Miguel
¿Para qué sirve la paleta?,Arte y Literatura,#Para mezclar pinturas,Para hacer los deberes sobre ella,Para romperla,Para pintar sobre ella
¿Qué premiada serie de televisión tiene como protagonista a un publicista?,Entretenimiento,#Mad Men,Shameless,Juego de Tronos,Downton Abbey
¿Cómo se llamaba el personaje que interpretaba John Travolta en "Grease"?,Entretenimiento,Danny Puño,#Danny Zuko,Danny Grease,Danny Chulo
¿En qué año se estrenó la película de Disney "Pinocho"?,Entretenimiento,#1940,1950,1952,1946
¿En qué país nació la Bauhaus?,Entretenimiento,#Alemania,Holanda,Rusia,Estados Unidos
Arroz con leche me quiero casar con una señorita de...,Entretenimiento,#San Nicolás,San Martin,San Justo,San José
¿Qué director de cine norteamericano aterrorizó a los Estados Unidos con su adaptación radiofónica de "La guerra de los mundos"?,Entretenimiento,Alfred Hitchcock,#Orson Welles,Stanley Kubrik,Sergio Leone
¿Cuál es el verdadero nombre de Alejandro Sanz?,Entretenimiento,#Alejandro Sánchez Pizarro,Alejandro Sánchez Gutiérrez,Alexander Santiago Seguiz,Alejandro Alberto Sanzón
¿Qué personaje famoso lidera la banda llamada Nancys Rubias?,Entretenimiento,Nacho Canut,Alaska,#Mario Vaquerizo,Nacho Vidal
¿Quién es la mascota de SEGA?,Entretenimiento,#Sonic,Mario,Pac Man,Ryu
¿Cuántos premios Grammy ha ganado Britney Spears?,Entretenimiento,#Uno,Dos,Tres,Ninguno
¿Quién es Bella en la saga "Crepúsculo"?,Entretenimiento,#Kristen Stewart,Cristina Ricci,Emma Watson,Dakota Fanning
¿Como se llaman dos intimas amigas de la serie de televisión "Gossip Girl" que siempre discuten y se traicionan?,Entretenimiento,Bair y Jenny,Blair y Vanessa,#Serena y Blair,Serena y Vanessa
¿Quién dirigió la película "Los lunes al sol"?,Entretenimiento,#Fernando León de Aranoa,Pedro Almodóvar,Alejandro Amenábar,José Luis Garcia
¿Cómo se llamaba el personaje que interpretaba Al Pacino en "Scarface"?,Entretenimiento,Sonny Montana,#Tony Montana,Michael Corleone,Frank Slade
¿Cuál es considerado por los fans el peor juego de la historia de ATARI?,Entretenimiento,Tetris,#ET,Combat,Galaxian
¿Por cuál de estas películas ganó Clint Eastwood el premio Oscar al mejor director?,Entretenimiento,Million Dollar Baby,Cartas desde Iwo Jima,Mystic River,#Los puentes de Madison
¿A qué película de Disney pertenece la canción "Un mundo ideal"?,Entretenimiento,#Aladdín,Pocahontas,Mulán,Hércules
¿De qué nacionalidad es la cantante Fey?,Entretenimiento,Austriaca,#Mexicana,Estadounidense,Panameña
¿Qué actor interpretaba a "Hache" en la película 3MSC?,Entretenimiento,Hugo Silva,Miguel Angel Silvestre,Dani Martín,#Mario Casas
¿A qué hace referencia 'La milla verde'?,Entretenimiento,A un prado cercano,A una carrera,#Al corredor de la muerte,A la cárcel
¿Cómo se llama el protagonista de la saga Indiana Jones?,Entretenimiento,Jack Nicholson,Michael Fox,#Harrison Ford,Robin Williams
¿Cuál es el nombre de pila del presentador de televisión apodado como el Gran Wyoming?,Entretenimiento,José Miguel Navarro Monzón,Miguel José Navarro Monzón,#José Miguel Monzón Navarro,Miguel José Monzón Navarro
¿Qué animal es la mascota de Jazmín en Aladdin?,Entretenimiento,Elefante,#Tigre,Mono,Serpiente
¿Quién interpreta la canción "Baby One More Time "?,Entretenimiento,Madonna,Montserrat Caballé,Lady Gaga,#Britney Spears
¿Cuál de ellas es una cantante española?,Entretenimiento,#Chenoa,Ariana Grande,Jennifer Lopez,Alaska
¿A quién se considera el Rey del Pop?,Entretenimiento,Justin Bieber,#Michael Jackson,Zayn Malik,Zac Efron
¿Cuál es el verdadero nombre de "El Arrebato"?,Entretenimiento,Carlos Morean,Miguel Rios,#Francisco Javier Labandón Pérez,Jorge Moreno
¿Qué personaje del videojuego Mortal Kombat tiene poderes de hielo?,Entretenimiento,#Sub-Zero,Scorpion,Reptile,Motaro
¿Qué actriz sale en "La mano que mece la cuna"?,Entretenimiento,Scarlett Johansson,Vanessa Paradis,Milla Jovovich,#Rebecca de Mornay
¿Qué día es San Valentín?,Entretenimiento,14 de Marzo,15 de Febrero,#14 de Febrero,15 de Marzo
¿Cómo se llama el actor protagonista de " Solo en casa"?,Entretenimiento,#Macaulay Culkin,Keanu Reeves,Johnny Depp,Leonardo DiCaprio
¿Cómo se llama la actriz que protagoniza ¡Carly?,Entretenimiento,Victoria Justice,#Miranda Cosgrove,Jennette McCurdy,Keke Palmer
¿Cómo se llama el pájaro símbolo de los Juegos del Hambre?,Entretenimiento,Lechuza,#Sinsajo,Gale,Llamas
¿Qué grupo cómico dobló al español a los protagonistas de "Shrek"?,Entretenimiento,Martes y 13,Tip y Coll,#Cruz y Raya,Los Morancos
¿Cómo se llama el musical que estrenó en 2013 el grupo Hombres G?,Entretenimiento,Sufre Mamom,#Marta tiene un Marcapasos,Visite Nuestro Bar,Las Chicas Cocodrilo
¿Quién canta " Vivir mi vida"?,Entretenimiento,Pitbull,#Marc Anthony,Jay Z,Chris Brown
¿Qué personaje de Disney perdió su zapato de cristal?,Entretenimiento,Tiana,Blancanieves,La Sirenita,#Cenicienta
¿De dónde era la cantante Rocío Jurado?,Entretenimiento,Sevilla,Málaga,Huelva,#Cádiz
¿Cómo se llama el marido de la Cuqui en " La que se avecina"?,Entretenimiento,Antonio Recio,#Amador Rivas,Sergio Arias,Enrique Pastor
¿Cuántos colores tiene un cubo de Rubik clásico?,Entretenimiento,4,#6,8,9
¿Qué concurso presentó Ramoncín?,Entretenimiento,Saber y Ganar,#Lingo,Pasapalabra,Canta un poquito
¿Cuál es el nombre de Paul McCartney?,Entretenimiento,Paul James McCartney,Sir Paul MacCartney,#James Paul McCartney,Paul McCartney Suer
¿Cuál es la discográfica destintiva de la música soul?,Entretenimiento,#Atlantic,Sony music,EMI,BMG Music
¿Cómo se llama la serie de dibujos animados en la que sale un gato cósmico del siglo XXI?,Entretenimiento,#Doraemon,Bob Esponja,Las tortugas ninja,Las Supernenas
¿En que época quedo ciego Stevie Wonder?,Entretenimiento,En los 60's,#En la infancia,En los 70's,En los 80's
¿Qué actor ha hecho más películas como James Bond?,Entretenimiento,Pierce Brosnan,Sean Connery,Daniel Craig,#Roger Moore
¿Cuál de las siguientes películas NO fue dirigida por los hermanos Coen?,Entretenimiento,Arizona Baby,Fargo,Barton Fink,#Four Rooms
¿Qué banda de Heavy Metal lanzó un disco de colaboración con el recientemente fallecido Lou Reed?,Entretenimiento,#Metálica,Megadeth,Slayer,Machine Head
¿Qué Beatle fue asesinado por un fan?,Entretenimiento,George Harrison,Ringo Star,Ninguno,#Jonh Lennon
